151000      1.0000000     -1.9971929     0.99928742    0.012735524  -0.0010823150     0.99928742          43738
152000      1.0000000     -1.9971959     0.99928816    0.012779709  -0.0010666350     0.99928816          44026
153000      1.0000000     -1.9971956     0.99928804    0.012850262  -0.0010488991     0.99928804          44311
154000      1.0000000     -1.9971957     0.99928802    0.012924003  -0.0010314029     0.99928802          44578
155000      1.0000000     -1.9971937     0.99928742    0.013004660  -0.0010133020     0.99928742          44872
156000      1.0000000     -1.9971924     0.99928708    0.013081905 -0.00099605648     0.99928708          45176
157000      1.0000000     -1.9971925     0.99928717    0.013141664 -0.00098076907     0.99928717          45460
158000      1.0000000     -1.9971951     0.99928785    0.013187616 -0.00096628185     0.99928785          45730
159000      1.0000000     -1.9971919     0.99928704    0.013283284 -0.00094847972     0.99928704          46048
160000      1.0000000     -1.9971933     0.99928738    0.013334252 -0.00093350876     0.99928738          46286
161000      1.0000000     -1.9971961     0.99928811    0.013371144 -0.00091979821     0.99928811          46566
162000      1.0000000     -1.9971940     0.99928759    0.013445882 -0.00090399738     0.99928759          46878
163000      1.0000000     -1.9971924     0.99928721    0.013533562 -0.00088746177     0.99928721          47148
164000      1.0000000     -1.9971912     0.99928692    0.013607822 -0.00087186843     0.99928692          47456
165000      1.0000000     -1.9971928     0.99928733    0.013655339 -0.00085806660     0.99928733          47762
166000      1.0000000     -1.9971944     0.99928774    0.013698426 -0.00084467216     0.99928774          48044
167000      1.0000000     -1.9971916     0.99928704    0.013783158 -0.00082865645     0.99928704          48396
168000      1.0000000     -1.9971919     0.99928708    0.013835840 -0.00081472864     0.99928708          48678
169000      1.0000000     -1.9971895     0.99928639    0.013901191 -0.00079967172     0.99928639          48990
170000      1.0000000     -1.9971911     0.99928682    0.013938896 -0.00078721298     0.99928682          49282
171000      1.0000000     -1.9971897     0.99928643    0.014021254 -0.00077139059     0.99928643          49562
172000      1.0000000     -1.9971910     0.99928674    0.014061223 -0.00075884238     0.99928674          49862
173000      1.0000000     -1.9971943     0.99928757    0.014090605 -0.00074695195     0.99928757          50140
174000      1.0000000     -1.9971961     0.99928805    0.014133760 -0.00073436061     0.99928805          50384
175000      1.0000000     -1.9971946     0.99928766    0.014196414 -0.00072068722     0.99928766          50662
176000      1.0000000     -1.9971963     0.99928807    0.014224585 -0.00070932967     0.99928807          50960
177000      1.0000000     -1.9971961     0.99928799    0.014284640 -0.00069583167     0.99928799          51234
178000      1.0000000     -1.9971975     0.99928837    0.014313391 -0.00068492601     0.99928837          51478
179000      1.0000000     -1.9971984     0.99928852    0.014363065 -0.00067147618     0.99928852          51788
180000      1.0000000     -1.9972046     0.99929011    0.014358987 -0.00066291023     0.99929011          52008
181000      1.0000000     -1.9972012     0.99928914    0.014440203 -0.00064792781     0.99928914          52342
182000      1.0000000     -1.9972021     0.99928940    0.014477370 -0.00063681861     0.99928940          52612
183000      1.0000000     -1.9972026     0.99928948    0.014529860 -0.00062450328     0.99928948          52896
184000      1.0000000     -1.9972007     0.99928899    0.014595800 -0.00061128758     0.99928899          53192
185000      1.0000000     -1.9972031     0.99928959    0.014622370 -0.00060095142     0.99928959          53460
186000      1.0000000     -1.9972028     0.99928957    0.014666388 -0.00059005642     0.99928957          53738
187000      1.0000000     -1.9972033     0.99928963    0.014700821 -0.00057907193     0.99928963          54036
188000      1.0000000     -1.9972030     0.99928952    0.014747596 -0.00056744392     0.99928952          54344
189000      1.0000000     -1.9972034     0.99928963    0.014802916 -0.00055571286     0.99928963          54638
190000      1.0000000     -1.9972066     0.99929042    0.014822930 -0.00054624302     0.99929042          54922
191000      1.0000000     -1.9972043     0.99928982    0.014887758 -0.00053373363     0.99928982          55262
192000      1.0000000     -1.9972037     0.99928964    0.014950728 -0.00052153464     0.99928964          55554
193000      1.0000000     -1.9972050     0.99928997    0.014985806 -0.00051155109     0.99928997          55844
194000      1.0000000     -1.9972056     0.99929013    0.015021109 -0.00050141217     0.99929013          56128
195000      1.0000000     -1.9972026     0.99928941    0.015079292 -0.00049023152     0.99928941          56450
196000      1.0000000     -1.9971998     0.99928872    0.015136922 -0.00047899779     0.99928872          56778
197000      1.0000000     -1.9971989     0.99928850    0.015185470 -0.00046822750     0.99928850          57086
198000      1.0000000     -1.9972032     0.99928962    0.015189709 -0.00046079460     0.99928962          57326
199000      1.0000000     -1.9971986     0.99928837    0.015259955 -0.00044744308     0.99928837          57670
200000      1.0000000     -1.9971984     0.99928830    0.015300415 -0.00043750676     0.99928830          57963
201000      1.0000000     -1.9971989     0.99928836    0.015335665 -0.00042764824     0.99928836          58238
202000      1.0000000     -1.9971994     0.99928849    0.015370479 -0.00041829061     0.99928849          58520
203000      1.0000000     -1.9972000     0.99928865    0.015399653 -0.00040935600     0.99928865          58778
204000      1.0000000     -1.9972016     0.99928907    0.015417317 -0.00040128701     0.99928907          59031
205000      1.0000000     -1.9972048     0.99928988    0.015425333 -0.00039375805     0.99928988          59272
206000      1.0000000     -1.9972077     0.99929058    0.015435332 -0.00038606654     0.99929058          59552
207000      1.0000000     -1.9972094     0.99929104    0.015448050 -0.00037858671     0.99929104          59812
208000      1.0000000     -1.9972087     0.99929089    0.015488185 -0.00036926012     0.99929089          60080
209000      1.0000000     -1.9972108     0.99929141    0.015499935 -0.00036184386     0.99929141          60324
210000      1.0000000     -1.9972118     0.99929169    0.015517826 -0.00035415714     0.99929169          60597
211000      1.0000000     -1.9972142     0.99929227    0.015530543 -0.00034670065     0.99929227          60848
212000      1.0000000     -1.9972152     0.99929252    0.015555289 -0.00033855821     0.99929252          61114
213000      1.0000000     -1.9972158     0.99929265    0.015595866 -0.00032929108     0.99929265          61402
214000      1.0000000     -1.9972169     0.99929294    0.015613927 -0.00032184048     0.99929294          61652
215000      1.0000000     -1.9972189     0.99929349    0.015628307 -0.00031482626     0.99929349          61932
216000      1.0000000     -1.9972200     0.99929375    0.015649669 -0.00030701562     0.99929375          62210
217000      1.0000000     -1.9972211     0.99929401    0.015676445 -0.00029890837     0.99929401          62462
218000      1.0000000     -1.9972202     0.99929376    0.015711168 -0.00029024309     0.99929376          62748
219000      1.0000000     -1.9972196     0.99929365    0.015746914 -0.00028212753     0.99929365          63044
220000      1.0000000     -1.9972210     0.99929393    0.015767308 -0.00027436746     0.99929393          63350
221000      1.0000000     -1.9972202     0.99929376    0.015826328 -0.00026458030     0.99929376          63662
